date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindDir_10m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct
2003-05-29,esoit_001,-1.8304,36.8245,3.7644,1.434,2.273,6.8134,3.48,5.03,104.1,18.17,23.12,14.21,85.95,2.49,98.13
2003-05-30,esoit_001,-1.8304,36.8245,3.6797,1.4842,2.4007,6.7567,3.65,5.23,105.2,17.57,22.71,13.68,85.99,1.67,99.31
2003-05-31,esoit_001,-1.8304,36.8245,4.5768,2.8704,2.2637,6.7973,3.6,5.17,100.2,17.77,22.9,13.92,83.97,1.41,83.28
2003-06-01,esoit_001,-1.8304,36.8245,4.5569,3.1704,2.2718,6.7147,2.65,3.85,108.2,17.81,23.2,14.12,81.42,0.44,77.39
2003-06-02,esoit_001,-1.8304,36.8245,5.9143,5.3522,2.1506,6.7138,1.99,2.91,111.4,18.22,23.96,14.17,80.63,0.53,62.9
2003-06-03,esoit_001,-1.8304,36.8245,5.6486,5.9035,1.782,6.7462,1.71,2.53,109.3,18.77,24.74,13.75,80.77,1.04,42.84
2003-06-04,esoit_001,-1.8304,36.8245,5.4355,3.8282,2.4922,6.5042,2.16,3.19,106.2,18.93,24.92,14.74,80.67,0.55,48.78
2003-06-05,esoit_001,-1.8304,36.8245,5.2627,4.3637,2.1338,6.5242,1.87,2.78,110.5,18.73,24.6,14.08,80.25,0.86,47.3
2003-06-06,esoit_001,-1.8304,36.8245,4.9894,4.4844,2.0786,6.565,1.76,2.58,113.2,18.85,24.61,14.54,79.96,0.24,68.83
2003-06-07,esoit_001,-1.8304,36.8245,4.4582,2.9688,2.279,6.5057,1.75,2.56,126.4,18.89,24.55,14.59,82.44,1.6,87.73
2003-06-08,esoit_001,-1.8304,36.8245,4.8499,3.1906,2.4161,6.4183,1.95,2.82,117.6,18.94,24.49,15.26,82.47,1.31,82.36
2003-06-09,esoit_001,-1.8304,36.8245,4.6466,3.9089,1.9469,6.3082,1.59,2.33,141.9,19.32,24.89,14.79,80.38,0.77,74.17
2003-06-10,esoit_001,-1.8304,36.8245,5.7523,5.2366,2.0515,6.5455,1.64,2.5,172.8,18.77,25.22,13.29,74.74,0.28,61.82
2003-06-11,esoit_001,-1.8304,36.8245,6.3382,6.7538,1.7767,6.8107,1.44,2.24,155.3,17.72,25.09,11.63,67.41,0.04,57.11
2003-06-12,esoit_001,-1.8304,36.8245,5.7982,4.1354,2.5934,6.5878,1.62,2.39,126.5,17.4,23.94,11.33,76.94,0.62,75.86
2003-06-13,esoit_001,-1.8304,36.8245,5.6573,4.1666,2.3993,6.4246,1.69,2.49,121.6,18.11,24.54,13.37,75.06,0.14,66.17
2003-06-14,esoit_001,-1.8304,36.8245,4.6248,2.9105,2.4828,6.3482,1.37,2.1,134.0,18.04,24.72,12.31,70.68,0.05,68.66
2003-06-15,esoit_001,-1.8304,36.8245,4.0226,1.1431,2.7574,6.3691,1.49,2.19,132.7,17.53,23.32,12.4,76.71,0.22,87.83
2003-06-16,esoit_001,-1.8304,36.8245,3.0348,0.4738,2.1269,6.3742,1.9,2.72,126.7,17.76,23.5,14.07,78.68,0.63,98.86
2003-06-17,esoit_001,-1.8304,36.8245,4.0306,1.1438,2.4804,6.377,1.68,2.43,120.9,18.15,24.71,13.19,74.78,0.14,94.73
2003-06-18,esoit_001,-1.8304,36.8245,3.521,0.8582,2.3242,6.4622,1.78,2.62,133.6,17.58,24.21,12.0,72.55,0.02,89.65
2003-06-19,esoit_001,-1.8304,36.8245,4.8739,2.9983,2.3662,6.5426,2.04,2.98,119.2,17.83,25.49,11.59,69.79,0.25,68.69
2003-06-20,esoit_001,-1.8304,36.8245,4.9606,3.6007,2.4036,6.51,2.31,3.32,125.3,18.43,25.17,13.28,75.01,0.27,63.5
2003-06-21,esoit_001,-1.8304,36.8245,5.3494,4.3704,2.082,6.4848,2.73,3.88,121.9,18.51,25.08,13.36,74.17,0.12,59.52
2003-06-22,esoit_001,-1.8304,36.8245,5.8188,5.6424,1.9385,6.6708,2.99,4.26,114.5,18.07,24.86,12.27,72.68,0.25,42.29
2003-06-23,esoit_001,-1.8304,36.8245,5.4269,4.8775,2.2591,6.6658,3.32,4.7,111.5,18.39,25.5,13.56,78.53,0.24,59.56
2003-06-24,esoit_001,-1.8304,36.8245,4.621,3.4646,2.2224,6.6077,3.12,4.36,111.0,18.25,25.32,12.95,74.32,0.07,80.98
2003-06-25,esoit_001,-1.8304,36.8245,5.0052,3.1937,2.4425,6.4992,2.51,3.55,115.7,18.27,25.24,12.84,70.98,0.05,82.61
2003-06-26,esoit_001,-1.8304,36.8245,4.003,2.0705,2.4288,6.054,2.04,2.89,119.7,17.76,24.31,12.64,73.42,0.05,95.3
2003-06-27,esoit_001,-1.8304,36.8245,3.8534,1.7405,2.1151,6.0792,1.79,2.52,118.2,17.97,24.42,13.04,75.72,0.24,79.91
2003-06-28,esoit_001,-1.8304,36.8245,3.8698,1.1878,2.459,6.1709,2.15,3.05,117.5,18.16,24.78,13.41,73.6,0.27,90.8
2003-06-29,esoit_001,-1.8304,36.8245,3.7778,1.2276,2.3638,6.2467,2.33,3.32,116.4,18.1,25.21,13.29,71.76,0.11,83.51
2003-06-30,esoit_001,-1.8304,36.8245,5.0275,3.1534,2.4787,6.2578,2.33,3.34,118.5,18.1,25.75,12.8,71.52,0.26,60.48
2003-07-01,esoit_001,-1.8304,36.8245,5.8114,5.0786,2.1818,6.4942,2.3,3.27,111.6,18.38,25.97,12.64,71.12,0.22,52.77
2003-07-02,esoit_001,-1.8304,36.8245,5.629,5.5776,1.8996,6.5167,2.21,3.17,113.0,18.78,26.05,13.51,69.49,0.44,51.16
2003-07-03,esoit_001,-1.8304,36.8245,5.9623,5.9638,1.7693,6.6641,2.66,3.74,102.8,18.63,26.95,12.06,69.45,0.46,50.69
2003-07-04,esoit_001,-1.8304,36.8245,5.0501,3.9638,2.2817,6.3922,1.92,2.73,111.8,18.95,25.7,13.78,71.97,0.43,72.73
2003-07-05,esoit_001,-1.8304,36.8245,2.0818,0.1925,1.4878,6.2362,1.6,2.32,152.2,18.69,25.05,13.76,72.83,0.92,98.46
2003-07-06,esoit_001,-1.8304,36.8245,3.0598,1.1335,1.9332,6.2278,1.89,2.82,167.4,17.29,23.59,11.76,68.32,0.23,97.52
2003-07-07,esoit_001,-1.8304,36.8245,4.8154,4.0308,1.9846,6.4006,2.19,3.26,176.7,16.61,24.32,8.98,62.12,0.0,74.36
2003-07-08,esoit_001,-1.8304,36.8245,4.0154,2.1586,2.2078,6.5052,1.85,2.83,158.2,16.61,24.79,9.53,60.06,0.0,71.25
2003-07-09,esoit_001,-1.8304,36.8245,5.3784,4.2924,2.2152,6.5035,2.66,3.85,127.4,17.36,25.86,9.87,61.7,0.0,59.9
2003-07-10,esoit_001,-1.8304,36.8245,2.7041,1.4105,1.5451,6.7049,2.73,3.77,117.9,17.77,25.74,10.65,72.27,0.41,79.63
2003-07-11,esoit_001,-1.8304,36.8245,3.8321,2.2409,2.1487,6.715,2.99,4.17,118.5,18.02,24.78,12.65,70.9,0.29,79.18
2003-07-12,esoit_001,-1.8304,36.8245,4.3157,2.1602,2.3702,6.6871,2.34,3.28,128.8,18.13,25.89,12.13,68.06,0.09,81.89
2003-07-13,esoit_001,-1.8304,36.8245,4.787,3.6324,2.1139,6.7541,2.8,3.96,125.8,18.73,26.64,12.02,61.6,0.03,71.32
2003-07-14,esoit_001,-1.8304,36.8245,4.4746,2.1127,2.3856,6.631,2.46,3.44,126.0,18.76,26.04,12.91,64.9,0.15,76.27
2003-07-15,esoit_001,-1.8304,36.8245,3.6,0.6197,2.4274,6.2693,2.04,2.9,149.9,18.49,25.28,13.33,63.66,0.07,85.18
2003-07-16,esoit_001,-1.8304,36.8245,3.3758,1.5554,1.986,5.9914,2.02,2.87,161.7,18.0,24.9,11.97,62.75,0.05,74.75
2003-07-17,esoit_001,-1.8304,36.8245,3.3122,1.1731,2.1307,6.2554,1.74,2.44,145.1,18.33,26.22,11.51,61.93,0.03,88.03
2003-07-18,esoit_001,-1.8304,36.8245,3.8429,1.8391,2.1737,6.4027,1.73,2.44,131.9,18.43,24.97,12.3,63.27,0.22,90.87
2003-07-19,esoit_001,-1.8304,36.8245,5.6126,4.9075,2.1878,6.557,2.14,3.01,116.1,19.76,28.04,13.09,61.83,0.05,76.14
2003-07-20,esoit_001,-1.8304,36.8245,5.3465,4.1143,2.0316,6.5299,1.71,2.43,132.2,20.12,27.4,13.36,63.06,0.14,73.62
2003-07-21,esoit_001,-1.8304,36.8245,5.579,4.3819,2.1461,6.6082,2.8,3.87,116.1,20.46,28.15,14.01,60.38,0.05,71.61
2003-07-22,esoit_001,-1.8304,36.8245,5.4708,3.3518,2.5193,6.4584,2.04,2.85,133.8,20.39,28.09,14.11,61.47,0.03,63.5
2003-07-23,esoit_001,-1.8304,36.8245,6.7178,7.3937,1.3414,6.8652,1.84,2.65,144.7,19.5,28.39,12.04,54.27,0.0,30.96
2003-07-24,esoit_001,-1.8304,36.8245,5.7708,4.6114,2.4276,6.9569,1.32,2.0,139.0,18.88,27.95,11.08,57.35,0.01,56.07
2003-07-25,esoit_001,-1.8304,36.8245,5.3117,4.4911,2.125,6.7649,1.53,2.21,164.2,19.48,27.79,11.46,57.46,0.04,58.86
2003-07-26,esoit_001,-1.8304,36.8245,5.3779,3.492,2.429,6.469,2.0,2.78,153.0,19.14,25.73,12.79,60.88,0.11,64.99
2003-07-27,esoit_001,-1.8304,36.8245,5.7053,3.8988,2.5262,6.5297,1.84,2.58,115.9,19.56,27.7,12.38,59.1,0.06,51.54
2003-07-28,esoit_001,-1.8304,36.8245,5.0066,3.714,2.1221,6.5362,1.82,2.56,116.1,19.87,28.36,11.69,59.94,0.12,55.48
2003-07-29,esoit_001,-1.8304,36.8245,6.2086,5.3995,2.0729,6.547,1.97,2.74,160.8,20.46,28.77,12.95,59.52,0.12,43.39
2003-07-30,esoit_001,-1.8304,36.8245,5.7096,4.0219,2.514,6.4776,1.91,2.76,185.5,19.74,28.92,12.25,52.58,0.14,56.36
2003-07-31,esoit_001,-1.8304,36.8245,5.2766,4.2691,2.7082,6.4862,2.07,2.92,129.6,19.21,28.79,11.22,46.94,0.0,76.3
2003-08-01,esoit_001,-1.8304,36.8245,3.965,1.4311,2.3508,6.5851,1.95,2.69,129.7,19.11,28.08,11.15,54.64,0.3,81.92
2003-08-02,esoit_001,-1.8304,36.8245,5.323,3.0902,2.5063,6.5928,1.91,2.61,149.0,18.68,25.57,11.46,59.42,0.05,69.65
2003-08-03,esoit_001,-1.8304,36.8245,3.1906,0.6475,2.1199,6.3338,2.6,3.54,134.1,18.57,25.55,12.82,60.23,0.28,85.21
2003-08-04,esoit_001,-1.8304,36.8245,2.5692,0.2066,1.8595,6.6842,3.08,4.14,105.6,17.86,25.69,12.7,66.39,0.45,91.91
2003-08-05,esoit_001,-1.8304,36.8245,2.9798,0.5839,2.0414,6.7332,3.15,4.24,102.3,17.74,25.85,11.83,64.95,0.19,79.34
2003-08-06,esoit_001,-1.8304,36.8245,2.6628,0.5681,1.9382,6.8654,2.89,3.89,113.4,18.28,27.23,11.47,60.5,0.11,84.97
2003-08-07,esoit_001,-1.8304,36.8245,5.0093,3.0444,2.3321,7.1664,2.23,3.06,130.5,18.25,26.72,10.67,51.82,0.0,75.76
2003-08-08,esoit_001,-1.8304,36.8245,6.137,5.4528,2.0782,7.1522,3.39,4.64,108.2,18.55,27.61,10.7,64.83,0.72,50.26
2003-08-09,esoit_001,-1.8304,36.8245,4.8084,3.6758,2.2834,7.0608,3.7,4.99,112.0,19.23,26.87,13.69,68.57,0.51,69.19
2003-08-10,esoit_001,-1.8304,36.8245,3.996,1.903,2.1766,6.7781,3.1,4.17,108.5,19.52,27.53,13.34,66.32,0.62,77.29
2003-08-11,esoit_001,-1.8304,36.8245,4.6764,2.189,2.4982,6.7267,2.76,3.7,113.5,19.48,27.08,13.35,65.27,0.78,81.83
2003-08-12,esoit_001,-1.8304,36.8245,5.1228,2.4432,2.6674,6.683,2.75,3.69,107.9,19.96,28.22,13.47,63.47,0.29,68.35
2003-08-13,esoit_001,-1.8304,36.8245,6.2246,5.3748,1.9963,6.9434,2.31,3.12,110.2,20.44,28.17,13.45,60.19,0.81,51.03
2003-08-14,esoit_001,-1.8304,36.8245,6.3792,5.6748,2.0858,6.9372,2.83,3.83,157.4,21.06,30.04,13.06,60.11,2.17,60.99
2003-08-15,esoit_001,-1.8304,36.8245,6.3595,5.3138,2.1924,6.8743,2.31,3.18,139.8,20.51,29.05,13.64,60.71,2.9,45.87
2003-08-16,esoit_001,-1.8304,36.8245,6.2218,5.0938,2.1715,7.0591,2.0,2.76,152.0,20.29,29.37,12.44,56.09,0.15,49.02
2003-08-17,esoit_001,-1.8304,36.8245,5.3496,3.8462,2.195,6.9566,2.19,3.01,132.0,19.88,28.1,11.37,53.74,0.48,68.51
2003-08-18,esoit_001,-1.8304,36.8245,4.6202,1.7995,2.4451,6.9041,2.22,2.98,120.4,19.99,27.88,12.7,59.0,0.33,94.8
2003-08-19,esoit_001,-1.8304,36.8245,6.0838,5.1024,2.0594,7.0476,2.96,3.96,99.0,20.1,28.43,13.33,59.09,0.13,60.53
2003-08-20,esoit_001,-1.8304,36.8245,5.508,4.3867,2.0866,7.0258,2.57,3.45,104.5,20.65,28.72,13.58,61.35,1.01,70.9
2003-08-21,esoit_001,-1.8304,36.8245,3.4896,0.7697,2.2291,6.9266,2.9,3.89,110.7,20.1,26.94,15.05,67.47,3.7,95.51
2003-08-22,esoit_001,-1.8304,36.8245,2.88,0.8755,1.8096,6.8074,3.05,4.08,118.9,19.37,26.41,13.85,63.54,0.58,93.56
2003-08-23,esoit_001,-1.8304,36.8245,3.9562,1.4122,2.4571,7.0262,2.73,3.67,118.4,19.46,26.62,13.38,59.8,0.1,85.92
2003-08-24,esoit_001,-1.8304,36.8245,5.3971,3.0667,2.6712,7.0212,1.8,2.44,120.8,19.16,25.66,11.69,60.81,0.27,79.99
2003-08-25,esoit_001,-1.8304,36.8245,4.6512,2.2452,2.5286,6.8045,2.14,2.87,114.5,20.45,28.49,13.49,62.92,1.93,86.91
2003-08-26,esoit_001,-1.8304,36.8245,5.4545,3.0787,2.5236,6.8467,2.09,2.78,99.3,20.55,28.68,14.09,67.6,3.56,85.56
2003-08-27,esoit_001,-1.8304,36.8245,5.1516,2.7802,2.5082,6.8525,2.25,3.03,105.3,18.74,24.15,14.61,72.39,3.12,84.63
2003-08-28,esoit_001,-1.8304,36.8245,6.8316,6.7541,2.0815,7.3922,2.92,4.01,116.3,18.9,28.04,12.36,53.19,0.09,62.38
2003-08-29,esoit_001,-1.8304,36.8245,7.5718,8.6462,1.0733,7.6322,2.0,2.83,112.4,18.49,27.96,9.75,52.73,0.0,30.92
2003-08-30,esoit_001,-1.8304,36.8245,6.9946,7.332,1.3954,7.4122,2.38,3.25,101.6,19.12,28.03,11.31,55.51,0.05,41.99
2003-08-31,esoit_001,-1.8304,36.8245,6.9384,6.7375,1.704,7.3867,3.15,4.23,99.6,19.27,28.4,10.74,55.36,0.0,40.54
2003-09-01,esoit_001,-1.8304,36.8245,4.4887,2.1408,2.5133,7.3222,4.17,5.55,103.7,19.58,28.1,13.15,61.01,0.14,84.32
2003-09-02,esoit_001,-1.8304,36.8245,4.4071,1.7594,2.5128,7.2542,4.25,5.65,104.2,19.01,26.16,13.23,65.66,0.27,82.96
2003-09-03,esoit_001,-1.8304,36.8245,5.0527,3.2359,2.4396,7.4359,4.1,5.44,107.4,19.14,27.29,12.16,61.04,0.14,68.45
2003-09-04,esoit_001,-1.8304,36.8245,6.8311,5.8322,2.2286,7.4138,3.38,4.49,108.5,20.26,29.46,13.1,61.31,0.21,45.44
2003-09-05,esoit_001,-1.8304,36.8245,6.3254,5.8193,1.7582,7.4597,2.77,3.68,108.9,20.99,29.43,13.57,58.78,0.13,56.99
2003-09-06,esoit_001,-1.8304,36.8245,6.3446,5.4701,1.9337,7.4858,2.66,3.56,106.8,21.95,31.03,13.45,56.32,0.23,52.11
2003-09-07,esoit_001,-1.8304,36.8245,5.1144,2.887,2.4199,7.3788,3.33,4.39,109.5,20.62,28.48,14.92,63.84,1.7,82.29
2003-09-08,esoit_001,-1.8304,36.8245,5.2673,3.181,2.5022,7.3394,3.07,4.05,112.8,20.39,27.33,14.11,57.76,0.06,77.95
2003-09-09,esoit_001,-1.8304,36.8245,5.9676,5.027,2.0484,7.3258,3.26,4.32,102.7,19.93,28.39,12.43,58.7,0.08,68.07
2003-09-10,esoit_001,-1.8304,36.8245,4.6846,3.3437,2.0734,7.3704,2.69,3.55,108.5,19.34,25.52,13.35,61.47,0.3,83.98
2003-09-11,esoit_001,-1.8304,36.8245,6.1231,5.5819,1.8888,7.4911,3.31,4.39,99.6,21.12,28.61,14.13,59.94,0.47,65.46
2003-09-12,esoit_001,-1.8304,36.8245,5.329,3.4716,2.3261,7.5874,3.94,5.22,105.3,21.27,29.04,14.86,57.87,0.31,83.27
2003-09-13,esoit_001,-1.8304,36.8245,6.8962,6.1529,2.0194,7.6207,3.06,4.03,108.3,21.72,29.77,15.26,54.56,0.37,41.41
2003-09-14,esoit_001,-1.8304,36.8245,5.5222,4.2751,2.3218,7.535,3.2,4.24,113.4,20.86,27.83,15.17,57.21,0.16,71.31
2003-09-15,esoit_001,-1.8304,36.8245,5.1041,3.493,2.5116,7.5866,3.13,4.14,114.0,20.91,28.83,13.28,50.65,0.05,89.74
2003-09-16,esoit_001,-1.8304,36.8245,4.8739,2.9395,2.3381,7.5878,3.69,4.87,116.2,20.13,27.54,13.61,61.19,0.4,86.89
2003-09-17,esoit_001,-1.8304,36.8245,4.1719,1.499,2.4557,7.4225,4.49,5.93,107.7,20.15,28.04,14.35,65.94,1.47,81.52
2003-09-18,esoit_001,-1.8304,36.8245,4.9205,2.9834,2.3758,7.5542,4.61,6.1,102.8,19.93,28.44,13.59,66.83,0.46,75.26
2003-09-19,esoit_001,-1.8304,36.8245,5.6822,3.5806,2.5908,7.6517,4.84,6.43,100.6,20.24,28.25,13.52,61.54,0.13,64.75
2003-09-20,esoit_001,-1.8304,36.8245,7.5329,7.8132,1.3908,7.771,4.46,5.92,98.6,20.77,29.84,12.51,56.11,0.06,39.28
2003-09-21,esoit_001,-1.8304,36.8245,7.2266,6.667,1.758,7.7395,4.38,5.81,100.9,21.24,29.41,14.96,62.59,0.75,45.4
2003-09-22,esoit_001,-1.8304,36.8245,6.781,5.5186,2.2654,7.6651,4.29,5.68,98.0,21.76,30.41,15.18,56.97,0.15,66.86
2003-09-23,esoit_001,-1.8304,36.8245,6.9163,7.1734,1.5166,7.7767,4.25,5.62,100.5,21.58,30.68,14.49,55.32,0.03,49.69
2003-09-24,esoit_001,-1.8304,36.8245,7.5665,8.6299,1.4587,7.8638,3.89,5.14,106.6,21.06,29.89,13.44,56.11,0.06,61.19
2003-09-25,esoit_001,-1.8304,36.8245,6.5914,5.2759,2.8399,7.8415,4.13,5.46,107.9,21.24,29.76,14.48,57.72,0.06,79.62
2003-09-26,esoit_001,-1.8304,36.8245,7.1491,7.0082,1.8017,7.8247,4.65,6.19,101.4,20.86,29.82,13.29,52.21,0.01,46.25
2003-09-27,esoit_001,-1.8304,36.8245,7.2242,7.051,1.7678,7.782,4.5,5.98,100.0,20.44,29.38,12.22,55.39,0.07,49.14
2003-09-28,esoit_001,-1.8304,36.8245,6.835,6.1166,2.1826,7.7866,4.46,5.91,105.8,20.58,29.62,13.3,57.67,0.25,57.54
2003-09-29,esoit_001,-1.8304,36.8245,7.3841,7.5516,1.4321,7.8262,3.96,5.26,111.7,20.83,29.5,13.37,56.01,0.13,44.22
2003-09-30,esoit_001,-1.8304,36.8245,3.6775,1.7609,2.2315,7.8235,4.03,5.36,109.0,20.14,28.41,13.16,57.2,0.12,77.46
2003-10-01,esoit_001,-1.8304,36.8245,5.7276,3.8527,2.4269,7.715,3.73,4.93,103.5,20.05,28.2,13.17,58.35,0.06,67.89
2003-10-02,esoit_001,-1.8304,36.8245,4.159,1.2667,2.4792,7.5055,3.99,5.29,103.8,20.13,27.62,14.13,63.35,0.5,88.9
2003-10-03,esoit_001,-1.8304,36.8245,5.2615,2.9477,2.503,7.3862,3.81,5.04,98.6,20.51,27.88,14.71,64.58,1.28,89.42
2003-10-04,esoit_001,-1.8304,36.8245,4.7376,2.8774,2.263,7.5463,4.17,5.57,99.0,20.46,27.6,15.11,63.71,1.64,90.72
2003-10-05,esoit_001,-1.8304,36.8245,6.5558,5.4043,2.0496,7.6166,4.37,5.83,94.8,21.11,29.5,14.11,59.32,0.26,55.35
2003-10-06,esoit_001,-1.8304,36.8245,7.0968,6.3245,2.1127,7.5965,4.2,5.6,95.6,21.79,30.63,14.36,55.49,0.08,39.67
2003-10-07,esoit_001,-1.8304,36.8245,7.0824,7.2502,1.6118,7.8094,4.42,5.9,99.2,22.21,30.97,15.25,58.37,0.17,40.64
2003-10-08,esoit_001,-1.8304,36.8245,7.3414,7.1496,1.7107,7.7184,3.76,5.0,102.2,22.12,30.74,14.84,55.36,0.2,37.28
2003-10-09,esoit_001,-1.8304,36.8245,6.8837,6.2654,2.0556,7.891,3.56,4.75,101.1,21.38,31.25,13.19,50.73,0.08,47.73
2003-10-10,esoit_001,-1.8304,36.8245,7.8154,7.9507,1.4784,7.993,3.86,5.17,96.2,20.97,31.49,11.72,46.78,0.0,30.61
2003-10-11,esoit_001,-1.8304,36.8245,7.345,7.6378,1.5775,7.8194,3.45,4.6,104.8,21.63,31.39,13.6,51.01,0.03,37.15
2003-10-12,esoit_001,-1.8304,36.8245,7.0063,6.4188,2.0172,7.807,2.71,3.62,108.2,22.76,31.88,14.01,49.29,0.07,55.77
2003-10-13,esoit_001,-1.8304,36.8245,5.7763,3.8746,2.4773,7.6356,3.24,4.35,100.1,21.94,30.07,13.54,45.0,0.0,80.56
2003-10-14,esoit_001,-1.8304,36.8245,7.4172,7.6334,1.4474,7.8065,3.86,5.15,92.4,22.11,31.18,13.77,51.49,0.0,39.5
2003-10-15,esoit_001,-1.8304,36.8245,6.9797,6.9518,1.6003,7.7383,3.86,5.15,86.9,22.37,30.56,14.88,52.3,0.07,38.92
2003-10-16,esoit_001,-1.8304,36.8245,7.3879,8.4535,1.5962,7.8082,3.95,5.28,82.4,22.84,31.9,15.12,55.73,0.5,47.53
2003-10-17,esoit_001,-1.8304,36.8245,5.7422,2.4746,3.3221,7.5005,4.04,5.41,82.0,22.92,31.2,16.99,61.63,2.73,92.05
2003-10-18,esoit_001,-1.8304,36.8245,5.7802,3.685,2.6054,7.537,4.07,5.49,83.4,21.58,28.22,16.86,65.85,1.14,77.8
2003-10-19,esoit_001,-1.8304,36.8245,6.8887,5.593,2.3225,7.6469,4.69,6.36,92.3,21.74,29.51,16.18,57.85,1.4,60.44
2003-10-20,esoit_001,-1.8304,36.8245,6.6958,6.2846,2.1593,7.7119,4.76,6.45,94.3,21.17,29.39,14.95,59.56,0.63,55.32
2003-10-21,esoit_001,-1.8304,36.8245,6.5839,5.4101,2.3794,7.698,4.79,6.47,98.9,21.35,29.54,15.15,62.17,1.5,54.2
2003-10-22,esoit_001,-1.8304,36.8245,5.5265,3.8016,2.3618,7.6908,4.76,6.46,96.6,20.91,28.33,15.83,69.33,5.77,60.54
2003-10-23,esoit_001,-1.8304,36.8245,5.418,3.3319,2.5637,7.7254,4.79,6.49,95.5,20.25,28.54,13.41,65.49,1.6,63.28
2003-10-24,esoit_001,-1.8304,36.8245,4.1652,2.1442,2.2051,7.5886,4.69,6.38,96.6,20.38,27.52,15.42,72.22,6.61,83.99
2003-10-25,esoit_001,-1.8304,36.8245,5.6818,3.9658,2.5241,7.7273,4.19,5.69,95.1,20.67,28.26,15.03,71.06,3.28,76.09
2003-10-26,esoit_001,-1.8304,36.8245,5.7787,3.9787,2.3882,7.4506,3.81,5.16,96.2,20.76,27.91,15.82,72.56,2.57,80.65
2003-10-27,esoit_001,-1.8304,36.8245,6.1954,5.4446,2.0928,7.6339,4.29,5.84,94.9,20.92,27.96,15.58,69.24,1.21,67.86
2003-10-28,esoit_001,-1.8304,36.8245,5.1096,4.0663,2.089,7.6915,4.7,6.38,95.8,20.21,27.5,14.16,70.95,2.23,76.55
2003-10-29,esoit_001,-1.8304,36.8245,3.5846,1.5108,2.2574,7.5401,4.36,5.93,97.1,20.09,27.35,14.78,72.6,2.65,95.78
2003-10-30,esoit_001,-1.8304,36.8245,4.9606,3.8002,2.1838,7.4882,4.05,5.53,93.5,20.15,26.53,15.75,74.76,2.03,85.43
2003-10-31,esoit_001,-1.8304,36.8245,4.7777,1.8638,2.7391,7.5084,3.79,5.16,91.1,20.43,26.93,15.77,74.12,3.98,89.3
2003-11-01,esoit_001,-1.8304,36.8245,5.9045,4.5869,2.357,7.4962,3.48,4.79,95.6,20.19,25.92,16.26,75.41,4.68,72.51
2003-11-02,esoit_001,-1.8304,36.8245,4.9942,1.6826,3.023,7.3466,3.09,4.26,94.9,19.63,24.68,16.7,77.76,3.09,87.41
2003-11-03,esoit_001,-1.8304,36.8245,5.2512,3.0874,2.5944,7.3687,3.82,5.24,90.2,20.06,26.61,16.04,75.5,0.96,81.77
2003-11-04,esoit_001,-1.8304,36.8245,4.1866,1.2595,2.5961,7.421,4.28,5.9,84.3,20.08,26.12,15.85,74.14,0.76,80.31
2003-11-05,esoit_001,-1.8304,36.8245,4.8134,2.1955,2.6597,7.3918,4.39,6.04,84.7,20.39,27.11,15.75,73.46,2.3,77.84
2003-11-06,esoit_001,-1.8304,36.8245,5.6717,4.8638,2.1998,7.4642,4.38,6.07,84.7,20.44,27.22,15.7,72.99,2.07,62.92
2003-11-07,esoit_001,-1.8304,36.8245,7.0774,7.5086,1.59,7.6368,3.95,5.47,89.4,21.32,29.28,15.08,67.61,0.46,42.34
2003-11-08,esoit_001,-1.8304,36.8245,6.8546,6.7558,1.8607,7.6867,4.0,5.54,99.5,21.37,29.33,15.49,62.08,0.16,45.92
2003-11-09,esoit_001,-1.8304,36.8245,7.4801,8.4737,1.3562,7.6884,3.36,4.6,103.3,21.19,28.77,15.08,67.07,0.44,36.53
2003-11-10,esoit_001,-1.8304,36.8245,5.5925,4.3541,2.4125,7.5612,4.06,5.56,96.3,21.16,28.77,15.51,67.29,0.37,80.59
2003-11-11,esoit_001,-1.8304,36.8245,6.8815,6.8232,2.0815,7.5506,4.19,5.78,88.4,21.21,29.76,15.76,64.11,0.22,52.04
2003-11-12,esoit_001,-1.8304,36.8245,7.0524,6.954,1.8197,7.5516,3.83,5.27,87.3,20.92,29.22,14.92,67.31,1.17,35.44
2003-11-13,esoit_001,-1.8304,36.8245,6.75,6.3007,1.9723,7.5554,3.43,4.71,92.3,21.76,29.45,16.11,67.93,2.51,57.71
2003-11-14,esoit_001,-1.8304,36.8245,4.6526,1.9404,2.4552,7.3862,3.52,4.83,93.5,21.4,28.43,16.76,71.67,3.9,94.85
2003-11-15,esoit_001,-1.8304,36.8245,5.7089,3.7949,2.6878,7.4803,3.42,4.72,96.6,21.1,29.36,14.24,58.63,1.58,79.16
2003-11-16,esoit_001,-1.8304,36.8245,7.1808,7.351,1.7438,7.5905,3.7,5.11,87.7,20.8,29.0,14.17,63.65,0.45,30.74
2003-11-17,esoit_001,-1.8304,36.8245,6.923,6.4877,2.0846,7.6373,3.9,5.4,91.2,21.14,29.85,14.95,61.7,0.82,39.07
2003-11-18,esoit_001,-1.8304,36.8245,7.5713,8.5327,1.3056,7.6927,3.92,5.43,88.5,20.9,29.9,14.38,59.63,0.62,39.38
